_id,name,compensation,employer,address,link
40380401,Инженер-сметчик,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Строй Сервис Плюс,Тверь,https://ramenskoye.hh.ru/vacancy/40380401?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40694677,Инженер-сметчик / Инженер ПТО,"{'min': 45000, 'val': 'руб', 'max': None}", Страна Девелопмент,Тюмень,https://ramenskoye.hh.ru/vacancy/40694677?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40971726,Инженер-проектировщик,"{'min': None, 'max': None, 'val': None}", ANCOR,Норильск,https://ramenskoye.hh.ru/vacancy/40971726?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39321716,Инженер ПТО,"{'max': 60000, 'val': 'руб', 'min': None}", ROMEX GROUP,Краснодар,https://ramenskoye.hh.ru/vacancy/39321716?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40303004,Инженер/ведущий инженер сметного отдела,"{'min': None, 'max': None, 'val': None}",ЗАО Ижевский нефтяной научный центр,Ижевск,https://ramenskoye.hh.ru/vacancy/40303004?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40510862,Инженер-сметчик,"{'min': None, 'max': None, 'val': None}",ООО КК-ИНВЕСТ,Кемерово,https://ramenskoye.hh.ru/vacancy/40510862?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40915650,Главный инженер,"{'min': 90000, 'val': 'руб', 'max': None}", Becar Asset Management Group,Дмитров,https://ramenskoye.hh.ru/vacancy/40915650?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39396618,Инженер-сметчик,"{'min': None, 'max': None, 'val': None}",АО Фодд,"Москва, Минская и еще 2 ",https://ramenskoye.hh.ru/vacancy/39396618?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40984704,Инженер связи,"{'min': 700, 'max': 700, 'val': 'руб'}",ПАО Ростелеком,Ессентукская,https://ramenskoye.hh.ru/vacancy/40984704?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40776369,Инженер-сметчик,"{'min': None, 'max': None, 'val': None}",ООО АДС СпецСтрой,Екатеринбург,https://ramenskoye.hh.ru/vacancy/40776369?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41029462,Инженер-проектировщик,"{'min': 40000, 'max': 40000, 'val': 'руб'}",ООО Элементарная механика,"Самара, Спортивная",https://ramenskoye.hh.ru/vacancy/41029462?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40234740,Инженер-конструктор,"{'min': 30000, 'max': 40000, 'val': 'руб'}", ЭнергоГазРесурс,Изобильный,https://ramenskoye.hh.ru/vacancy/40234740?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41038077,Инженер-сметчик,"{'min': None, 'max': None, 'val': None}",ООО Гелиос,Гатчина,https://ramenskoye.hh.ru/vacancy/41038077?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39239997,Главный инженер,"{'min': None, 'max': None, 'val': None}",ООО Проектно-строительная компания Восток,Уфа,https://ramenskoye.hh.ru/vacancy/39239997?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40971179,Инженер по ремонтам,"{'min': None, 'max': None, 'val': None}"," МАГНИТ, Розничная сеть",Красноярск,https://ramenskoye.hh.ru/vacancy/40971179?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40831922,Инженер,"{'min': None, 'max': None, 'val': None}",ООО ЭталонСтрой (ГК Эталон),Кингисепп,https://ramenskoye.hh.ru/vacancy/40831922?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40977386,Инженер,"{'min': None, 'max': None, 'val': None}",ООО Элетек,"Москва, Фонвизинская",https://ramenskoye.hh.ru/vacancy/40977386?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40960353,Инженер-технолог,"{'min': None, 'max': None, 'val': None}",АО Лакталис Восток,Москва,https://ramenskoye.hh.ru/vacancy/40960353?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41005930,Инженер проектировщик (конструктор),"{'min': None, 'max': None, 'val': None}",ООО САПР,Петрозаводск,https://ramenskoye.hh.ru/vacancy/41005930?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40857932,Инженер,"{'min': 400, 'val': 'руб', 'max': None}",ООО Инкомпроект,Рыбинск,https://ramenskoye.hh.ru/vacancy/40857932?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39800687,Инженер-техник,"{'min': 40000, 'max': 40000, 'val': 'руб'}"," Красная Поляна, НАО",Сочи,https://ramenskoye.hh.ru/vacancy/39800687?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40290523,Инженер-конструктор по металлобработке,"{'min': None, 'max': None, 'val': None}","ООО ХАDО, Химический концерн",Харьков,https://ramenskoye.hh.ru/vacancy/40290523?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39760684,Инженер ПТО (инженерия),"{'min': None, 'max': None, 'val': None}",АО Фодд,Москва,https://ramenskoye.hh.ru/vacancy/39760684?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40724685,Инженер-электроник,"{'min': 25000, 'val': 'руб', 'max': None}",АО Нижегородский завод 70-летия Победы,"Нижний Новгород, Буревестник",https://ramenskoye.hh.ru/vacancy/40724685?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
37489709,Инженер по метрологии,"{'min': None, 'max': None, 'val': None}", АБС Электро,Чебоксары,https://ramenskoye.hh.ru/vacancy/37489709?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40898566,Инженер-энергетик,"{'min': 75000, 'max': 80000, 'val': 'руб'}", АНО Социально-Реабилитационный Центр Сольба,Тверь,https://ramenskoye.hh.ru/vacancy/40898566?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40643923,Инженер-технолог,"{'min': 30000, 'val': 'руб', 'max': None}",ЗАО Ламинарные Системы,Миасс,https://ramenskoye.hh.ru/vacancy/40643923?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40835285,Инженер-технолог,"{'min': None, 'max': None, 'val': None}",АО Медисорб,Пермь,https://ramenskoye.hh.ru/vacancy/40835285?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
38624148,Инженер,"{'min': None, 'max': None, 'val': None}",АО НПЦ «ЭЛВИС»,Зеленоград,https://ramenskoye.hh.ru/vacancy/38624148?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40695490,Инженер-электрик,"{'min': 30000, 'val': 'руб', 'max': None}",ООО Титан-Агро,Омск,https://ramenskoye.hh.ru/vacancy/40695490?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40748071,Инженер по охране труда,"{'min': 60000, 'val': 'руб', 'max': None}",ООО МУЦ ДПО Профцентр,Красноярск,https://ramenskoye.hh.ru/vacancy/40748071?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39697743,Инженер-проектировщик,"{'min': 30000, 'val': 'руб', 'max': None}", Производственная компания ЭНЕРКОМ,Липецк,https://ramenskoye.hh.ru/vacancy/39697743?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40898567,Инженер-энергетик,"{'min': 75000, 'max': 80000, 'val': 'руб'}", АНО Социально-Реабилитационный Центр Сольба,Ярославль,https://ramenskoye.hh.ru/vacancy/40898567?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40865960,Инженер-технолог,"{'min': 25000, 'val': 'руб', 'max': None}",ООО Молот-Оружие,Ижевск,https://ramenskoye.hh.ru/vacancy/40865960?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40441553,Инженер-проектировщик,"{'min': None, 'max': None, 'val': None}",ЗАО СЗ КВОиТ,Самара,https://ramenskoye.hh.ru/vacancy/40441553?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40959058,Инженер электроизмерительной лаборатории до 1000В,"{'min': 55000, 'val': 'руб', 'max': None}",ООО АМДтехнологии,"Москва, Преображенская площадь",https://ramenskoye.hh.ru/vacancy/40959058?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41052916,Инженер ПТО,"{'min': 30000, 'val': 'руб', 'max': None}",ООО Технологии Тепла,Владимир,https://ramenskoye.hh.ru/vacancy/41052916?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40950798,Инженер-сметчик,"{'min': None, 'max': None, 'val': None}", ANCOR,Чита,https://ramenskoye.hh.ru/vacancy/40950798?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40952078,Инженер-конструктор,"{'min': None, 'max': None, 'val': None}",ООО АПМ Фефелова ВВ,Новосибирск,https://ramenskoye.hh.ru/vacancy/40952078?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
33544550,Инженер связи,"{'min': None, 'max': None, 'val': None}",ООО СТК,Томск,https://ramenskoye.hh.ru/vacancy/33544550?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39785243,Инженер,"{'min': 700, 'max': 700, 'val': 'руб'}",АО Казанское моторостроительное производственное объединение,Казань,https://ramenskoye.hh.ru/vacancy/39785243?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40984905,Инженер АСУ,"{'min': None, 'max': None, 'val': None}",ООО ТАИФ-НК АЗС,Нижнекамск,https://ramenskoye.hh.ru/vacancy/40984905?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40895346,Инженер,"{'min': 70000, 'val': 'руб', 'max': None}",ООО Строительно-Монтажное Управление - 15,"Санкт-Петербург, Бухарестская",https://ramenskoye.hh.ru/vacancy/40895346?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40543105,Инженер-электроник,"{'min': 30000, 'val': 'руб', 'max': None}",ООО «УК «Татнефть-Нефтехим»,Нижнекамск,https://ramenskoye.hh.ru/vacancy/40543105?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40981637,Инженер-электроник,"{'min': 26000, 'val': 'руб', 'max': None}",АО Тамбовская сетевая компания,Тамбов,https://ramenskoye.hh.ru/vacancy/40981637?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41028101,Инженер-сметчик,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Борнэо-Строй,Омск,https://ramenskoye.hh.ru/vacancy/41028101?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40539949,Инженер-программист,"{'min': 25000, 'val': 'руб', 'max': None}",ОАО Нефтемаркет,Чита,https://ramenskoye.hh.ru/vacancy/40539949?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40777346,Инженер ПТО,"{'min': 30000, 'val': 'руб', 'max': None}",ИП Ядрышников Артём Александрович,"Екатеринбург, Ботаническая",https://ramenskoye.hh.ru/vacancy/40777346?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40142995,Старший инженер LAN,"{'min': 50000, 'val': 'руб', 'max': None}", Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,"Москва, Волоколамская и еще 3 ",https://ramenskoye.hh.ru/vacancy/40142995?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41039287,Инженер-строитель,"{'min': 28000, 'max': 35000, 'val': 'руб'}", УФСИН России по Владимирской области,Владимир,https://ramenskoye.hh.ru/vacancy/41039287?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40923286,Инженер-DevOps,"{'min': 40000, 'max': 60000, 'val': 'руб'}",ООО Ар Софт,Самара,https://ramenskoye.hh.ru/vacancy/40923286?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41057893,Инженер связи,"{'min': 500, 'max': 500, 'val': 'руб'}",ПАО Ростелеком,Волгоград,https://ramenskoye.hh.ru/vacancy/41057893?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40533408,Инженер-проектировщик,"{'min': 60000, 'val': 'руб', 'max': None}",ООО Камлит,Москва,https://ramenskoye.hh.ru/vacancy/40533408?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40822736,Инженер ПТО,"{'min': 30000, 'max': 40000, 'val': 'руб'}",ООО Девайс,Екатеринбург,https://ramenskoye.hh.ru/vacancy/40822736?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41043659,Инженер-сметчик,"{'min': 45000, 'val': 'руб', 'max': None}", ЕВРОПЕЯ,Краснодар,https://ramenskoye.hh.ru/vacancy/41043659?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40698998,Инженер-технолог,"{'min': 25000, 'max': 30000, 'val': 'руб'}",ООО Машзавод ПРОМВИС,Челябинск,https://ramenskoye.hh.ru/vacancy/40698998?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40668966,Инженер-электроник,"{'min': None, 'max': None, 'val': None}",АО Копейский машзавод,Копейск,https://ramenskoye.hh.ru/vacancy/40668966?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40975704,Инженер связи,"{'min': 60000, 'val': 'руб', 'max': None}",ООО СВЯЗЬСТРОЙПРОЕКТ,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40975704?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40424263,Инженер по сопровождению,"{'min': None, 'max': None, 'val': None}", Центр финансовых технологий,Ростов-на-Дону,https://ramenskoye.hh.ru/vacancy/40424263?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40959267,Инженер,"{'min': 35000, 'max': 40000, 'val': 'руб'}"," ГРЧЦ, ФГУП","Нижний Новгород, Горьковская",https://ramenskoye.hh.ru/vacancy/40959267?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41060389,Инженер-проектировщик,"{'min': 35000, 'val': 'руб', 'max': None}",ООО Комплексные системы промышленной автоматизации,Пермь,https://ramenskoye.hh.ru/vacancy/41060389?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40771307,Сервис инженер,"{'min': None, 'max': None, 'val': None}",ООО ТТМ,Самара,https://ramenskoye.hh.ru/vacancy/40771307?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40679664,Инженер-сметчик,"{'min': 40000, 'val': 'руб', 'max': None}",ООО Специализированный застройщик АКД,Новосибирск,https://ramenskoye.hh.ru/vacancy/40679664?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40822046,Инженер по наладке и испытаниям,"{'min': 35000, 'val': 'руб', 'max': None}",ООО ТК Регион 42,Новокузнецк,https://ramenskoye.hh.ru/vacancy/40822046?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40691095,Инженер ОВиК,"{'min': 50000, 'val': 'руб', 'max': None}"," Красная Поляна, НАО",Краснодар,https://ramenskoye.hh.ru/vacancy/40691095?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41050610,Инженер САПР,"{'min': 30000, 'val': 'руб', 'max': None}",АО Карачевский завод Электродеталь,Брянск,https://ramenskoye.hh.ru/vacancy/41050610?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40661945,Инженер-сметчик,"{'min': 28000, 'val': 'руб', 'max': None}", Поликом,Ижевск,https://ramenskoye.hh.ru/vacancy/40661945?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
38258652,Инженер по качеству,"{'min': 20000, 'val': 'руб', 'max': None}",ООО СКБТ,Пенза,https://ramenskoye.hh.ru/vacancy/38258652?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40572560,Инженер ПТО,"{'min': 50000, 'max': 80000, 'val': 'руб'}",ООО Нефтегазстрой,"Санкт-Петербург, Обводный Канал",https://ramenskoye.hh.ru/vacancy/40572560?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40511605,Инженер-технолог,"{'min': 45000, 'val': 'руб', 'max': None}", НПК Морсвязьавтоматика,"Санкт-Петербург, Ломоносовская",https://ramenskoye.hh.ru/vacancy/40511605?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40971729,Инженер-проектировщик,"{'min': None, 'max': None, 'val': None}", ANCOR,Иркутск,https://ramenskoye.hh.ru/vacancy/40971729?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40890736,Инженер-химик,"{'min': 40000, 'val': 'руб', 'max': None}", Городской центр экспертиз,"Санкт-Петербург, Волковская",https://ramenskoye.hh.ru/vacancy/40890736?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40898565,Инженер-энергетик,"{'min': 75000, 'max': 80000, 'val': 'руб'}", АНО Социально-Реабилитационный Центр Сольба,Владимир,https://ramenskoye.hh.ru/vacancy/40898565?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41023081,Инженер-конструктор,"{'min': 30000, 'val': 'руб', 'max': None}",ООО ВСКБ им.А.А.Якушева,Иркутск,https://ramenskoye.hh.ru/vacancy/41023081?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39584713,Инженер-технолог,"{'min': 45000, 'val': 'руб', 'max': None}",ООО Модуль,Нижний Тагил,https://ramenskoye.hh.ru/vacancy/39584713?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40200464,Инженер (г. Муравленко),"{'min': 500, 'val': 'руб', 'max': None}",ПАО «МТС» ,Муравленко,https://ramenskoye.hh.ru/vacancy/40200464?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40165524,Инженер КИПиА,"{'min': None, 'max': None, 'val': None}",ООО ЭКОТЕРМ,Липецк,https://ramenskoye.hh.ru/vacancy/40165524?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40921864,Инженер-технолог,"{'min': 20000, 'val': 'руб', 'max': None}",АО Армавирский завод резиновых изделий,Армавир,https://ramenskoye.hh.ru/vacancy/40921864?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40999822,Инженер-сметчик (инженер ПТО),"{'min': 40000, 'max': 60000, 'val': 'руб'}",ОАО Группа строительных компаний Дон,Волгоград,https://ramenskoye.hh.ru/vacancy/40999822?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
38661474,Инженер ОТ и ТБ,"{'min': 40000, 'val': 'руб', 'max': None}",ООО ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ МЕЖРЕГИОНЭНЕРГОСЕРВИС,Барнаул,https://ramenskoye.hh.ru/vacancy/38661474?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41000482,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ООО Центральная стройбаза,Кемерово,https://ramenskoye.hh.ru/vacancy/41000482?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40202148,Инженер,"{'min': 37000, 'max': 37000, 'val': 'руб'}"," Водоканал, МУП",Екатеринбург,https://ramenskoye.hh.ru/vacancy/40202148?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40732096,Инженер-конструктор,"{'min': 35000, 'val': 'руб', 'max': None}",ООО ОХТА,"Санкт-Петербург, Ладожская",https://ramenskoye.hh.ru/vacancy/40732096?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40976539,Инженер-сметчик,"{'min': 45000, 'val': 'руб', 'max': None}",ООО Омрегионстрой,Омск,https://ramenskoye.hh.ru/vacancy/40976539?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39916334,Инженер связи,"{'min': 500, 'val': 'руб', 'max': None}", Good Line,Белово,https://ramenskoye.hh.ru/vacancy/39916334?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40801772,Инженер-электроник (208915),"{'min': 40000, 'val': 'руб', 'max': None}",ПАО Ростелеком,Рязань,https://ramenskoye.hh.ru/vacancy/40801772?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40600239,Инженер ТГВ и ВК,"{'min': None, 'max': None, 'val': None}",ООО ПИ Комигражданпроект,Сыктывкар,https://ramenskoye.hh.ru/vacancy/40600239?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39218481,Инженер-лаборант,"{'min': 22000, 'max': 25000, 'val': 'руб'}",ОАО Булгарпиво,Набережные Челны,https://ramenskoye.hh.ru/vacancy/39218481?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40910787,Инженер ПТО,"{'min': 80000, 'val': 'руб', 'max': None}",ООО ДИАЛ,Красноярск,https://ramenskoye.hh.ru/vacancy/40910787?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40980044,Инженер по торгам,"{'min': 35000, 'val': 'руб', 'max': None}",ООО Братскводстрой,Иркутск,https://ramenskoye.hh.ru/vacancy/40980044?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41044353,Инженер пто,"{'min': 20000, 'max': 50000, 'val': 'руб'}",ООО Стальные Решения,Тюмень,https://ramenskoye.hh.ru/vacancy/41044353?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40994689,Инженер-сметчик,"{'min': 35000, 'val': 'руб', 'max': None}",ООО ОК СИБШАХТОСТРОЙ,Томск,https://ramenskoye.hh.ru/vacancy/40994689?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40997812,Инженер ПТО,"{'min': 200000, 'val': 'KZT', 'max': None}",ТОО GLOBAL CONSTRUCTION PRODUCTS (ГЛОБАЛ КОНСТРАКШЕН ПРОДАКТС),Шымкент,https://ramenskoye.hh.ru/vacancy/40997812?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41042744,Инженер по продажам,"{'min': None, 'max': None, 'val': None}", SMC Pneumatik,Череповец,https://ramenskoye.hh.ru/vacancy/41042744?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39964194,Инженер по испытаниям,"{'min': None, 'max': None, 'val': None}",ООО НПК Автоприбор,Владимир,https://ramenskoye.hh.ru/vacancy/39964194?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40972346,Инженер-строитель,"{'min': None, 'max': None, 'val': None}",АО ГОРМАШ,Белгород,https://ramenskoye.hh.ru/vacancy/40972346?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40928866,Инженер,"{'min': 70000, 'max': 80000, 'val': 'руб'}", Becar Asset Management Group,Дмитров,https://ramenskoye.hh.ru/vacancy/40928866?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40104821,QA-Инженер,"{'min': None, 'max': None, 'val': None}",ООО «Инносети»,Калининград,https://ramenskoye.hh.ru/vacancy/40104821?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40989018,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ООО ЛИМАКМАРАЩСТРОЙ,Пермь,https://ramenskoye.hh.ru/vacancy/40989018?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39583545,Инженер-сметчик,"{'min': 45000, 'max': 50000, 'val': 'руб'}"," АС Менеджмент Групп, Кадровое Агентство ключевых специалистов","Новосибирск, Студенческая",https://ramenskoye.hh.ru/vacancy/39583545?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41033579,Инженер-конструктор,"{'min': 55000, 'max': 60000, 'val': 'руб'}"," Риваль, Торгово-промышленная группа","Екатеринбург, Ботаническая",https://ramenskoye.hh.ru/vacancy/41033579?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40949652,Инженер ПТО,"{'min': 50000, 'val': 'руб', 'max': None}","ООО Визус-1, центр микрохирургии глаза",Тюмень,https://ramenskoye.hh.ru/vacancy/40949652?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40598404,Главный инженер,"{'min': None, 'max': None, 'val': None}", Самарское областное отделение ВДПО,Самара,https://ramenskoye.hh.ru/vacancy/40598404?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41025519,Инженер ОТК,"{'min': 50000, 'max': 56000, 'val': 'руб'}",ООО Ленинградский Завод Металлоконструкций Металлгарант,"Санкт-Петербург, Рыбацкое",https://ramenskoye.hh.ru/vacancy/41025519?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41071239,Инженер-энергетик,"{'min': 200, 'val': 'белруб', 'max': None}", Группа компаний РАПА Гипермаркеты GREEN,Солигорск,https://ramenskoye.hh.ru/vacancy/41071239?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39683247,Инженер-химик,"{'min': None, 'max': None, 'val': None}", Группа предприятий «Пермская целлюлозно-бумажная компания»,Пермь,https://ramenskoye.hh.ru/vacancy/39683247?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40951039,Инженер-конструктор,"{'min': 35000, 'max': 50000, 'val': 'руб'}",ОАО ЧМНУ Спецэлеватормельмонтаж,Челябинск,https://ramenskoye.hh.ru/vacancy/40951039?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
38032338,Инженер КИПиА,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Европолимер,Ростов-на-Дону,https://ramenskoye.hh.ru/vacancy/38032338?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40891523,Инженер,"{'min': 80000, 'val': 'руб', 'max': None}",ООО ЭКСПРЕСС,Самара,https://ramenskoye.hh.ru/vacancy/40891523?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
